book_id,year_group,pop_group,author_group
7526,New,3,Author
7527,New,3,Author
7528,New,3,Author
7529,New,4,Author
7530,New,3,Author
7531,New,3,Author
7532,New,3,Author
7533,New,4,Author
7534,Old,3,Author
7535,New,3,Author
7536,New,4,Author
7537,New,4,Author
7538,Old,4,Author
7539,New,3,Author
7540,New,4,Author
7541,Old,4,Author
7542,New,3,Author
7543,New,3,Author
7544,Old,3,TopAuthor
7545,New,3,Author
7546,New,3,Author
7547,Old,4,Author
7548,Old,4,Author
7549,New,3,TopAuthor
7550,New,4,Author
7551,New,3,Author
7552,New,4,Author
7553,New,4,Author
7554,New,3,Author
7555,New,3,Author
7556,New,3,Author
7557,New,3,Author
7558,New,3,TopAuthor
7559,New,4,Author
7560,New,3,Author
7561,New,3,Author
7562,Old,4,Author
7563,Old,3,Author
7564,New,3,Author
7565,New,4,Author
7566,New,3,Author
7567,New,4,Author
7568,New,3,Author
7569,New,4,Author
7570,New,3,TopAuthor
7571,New,3,Author
7572,New,3,Author
7573,New,3,Author
7574,New,4,TopAuthor
7575,Old,4,Author
7576,New,4,TopAuthor
7577,New,4,Author
7578,New,4,TopAuthor
7579,Old,3,Author
7580,New,4,Author
7581,New,4,Author
7582,New,3,Author
7583,New,4,TopAuthor
7584,New,4,Author
7585,New,3,Author
7586,Old,4,Author
7587,New,4,Author
7588,New,3,Author
7589,Old,4,Author
7590,New,4,Author
7591,New,3,Author
7592,Old,4,Author
7593,New,4,Author
7594,Old,4,Author
7595,New,4,Author
7596,New,4,Author
7597,Old,3,Author
7598,New,4,TopAuthor
7599,New,3,Author
7600,New,4,TopAuthor
7601,New,4,Author
7602,New,3,Author
7603,Old,3,Author
7604,New,3,Author
7605,New,4,TopAuthor
7606,Old,4,Author
7607,Old,3,TopAuthor
7608,New,4,Author
7609,New,3,Author
7610,New,3,Author
7611,Old,3,TopAuthor
7612,New,4,Author
7613,New,4,Author
7614,Old,4,Author
7615,Old,4,Author
7616,Old,3,Author
7617,New,4,Author
7618,New,3,Author
7619,Old,3,TopAuthor
7620,Old,3,Author
7621,New,4,Author
7622,Old,4,Author
7623,Old,4,Author
7624,Old,4,Author
7625,New,4,Author
7626,New,3,Author
7627,New,4,Author
7628,New,3,Author
7629,New,4,Author
7630,Old,4,Author
7631,New,4,TopAuthor
7632,New,3,Author
7633,New,4,Author
7634,New,3,Author
7635,Old,3,TopAuthor
7636,New,3,Author
7637,New,4,Author
7638,New,3,Author
7639,Old,4,Author
7640,New,3,Author
7641,New,4,Author
7642,New,4,Author
7643,New,4,Author
7644,Old,4,Author
7645,Old,3,Author
7646,Old,3,Author
7647,Old,3,Author
7648,New,4,Author
7649,Old,3,Author
7650,Old,3,Author
7651,Old,3,Author
7652,New,3,Author
7653,New,3,Author
7654,New,4,Author
7655,Old,3,Author
7656,Old,3,Author
7657,New,3,Author
7658,New,3,Author
7659,New,3,Author
7660,New,4,Author
7661,Old,4,Author
7662,Old,4,Author
7663,New,4,Author
7664,New,3,Author
7665,New,3,Author
7666,New,4,Author
7667,Old,3,Author
7668,Old,3,Author
7669,Old,4,Author
7670,New,4,Author
7671,Old,4,Author
7672,New,4,Author
7673,New,3,Author
7674,New,4,Author
7675,New,3,Author
7676,New,4,TopAuthor
7677,Old,4,Author
7678,New,3,Author
7679,New,4,TopAuthor
7680,New,4,Author
7681,Old,3,TopAuthor
7682,New,3,Author
7683,Old,3,Author
7684,Old,3,Author
7685,New,4,Author
7686,New,3,Author
7687,New,3,Author
7688,New,4,Author
7689,Old,4,Author
7690,New,4,Author
7691,New,4,Author
7692,Old,4,Author
7693,New,4,Author
7694,New,4,Author
7695,New,3,Author
7696,Old,4,Author
7697,New,4,Author
7698,New,3,Author
7699,New,3,Author
7700,New,4,Author
7701,Old,3,Author
7702,New,4,Author
7703,New,3,Author
7704,Old,4,TopAuthor
7705,New,4,Author
7706,New,3,Author
7707,Old,4,Author
7708,New,3,Author
7709,New,3,Author
7710,New,4,Author
7711,New,3,Author
7712,New,4,Author
7713,New,4,Author
7714,Old,3,Author
7715,Old,3,Author
7716,Old,3,Author
7717,Old,4,Author
7718,New,4,Author
7719,New,3,Author
7720,Old,4,Author
7721,New,3,Author
7722,New,4,Author
7723,Old,3,Author
7724,New,4,Author
7725,New,3,Author
7726,New,3,Author
7727,Old,4,Author
7728,Old,4,Author
7729,New,4,Author
7730,New,4,Author
7731,New,3,Author
7732,New,4,Author
7733,New,4,Author
7734,Old,3,Author
7735,New,3,Author
7736,Old,4,Author
7737,Old,3,Author
7738,Old,4,Author
7739,New,3,Author
7740,New,4,Author
7741,New,4,Author
7742,New,3,Author
7743,New,4,Author
7744,New,3,Author
7745,New,4,Author
7746,New,4,Author
7747,New,4,TopAuthor
7748,Old,3,TopAuthor
7749,New,3,Author
7750,Old,4,Author
7751,New,3,Author
7752,New,3,Author
7753,New,4,Author
7754,New,3,Author
7755,Old,3,Author
7756,Old,4,Author
7757,New,3,Author
7758,New,4,Author
7759,New,3,TopAuthor
7760,New,4,Author
7761,Old,3,Author
7762,New,4,Author
7763,New,3,Author
7764,New,4,Author
7765,New,3,Author
7766,New,4,Author
7767,Old,4,Author
7768,Old,3,Author
7769,Old,3,Author
7770,New,3,Author
7771,Old,4,Author
7772,New,3,Author
7773,New,3,Author
7774,New,3,Author
7775,Old,4,Author
7776,New,4,Author
7777,New,3,Author
7778,Old,3,Author
7779,Old,3,Author
7780,New,4,TopAuthor
7781,New,4,Author
7782,New,4,Author
7783,Old,3,Author
7784,New,3,Author
7785,Old,3,Author
7786,New,4,Author
7787,Old,4,TopAuthor
7788,Old,3,Author
7789,Old,4,Author
7790,New,4,Author
7791,New,3,Author
7792,New,4,Author
7793,New,3,Author
7794,New,3,Author
7795,New,3,Author
7796,New,3,Author
7797,Old,3,Author
7798,Old,3,Author
7799,New,4,Author
7800,New,3,Author
7801,New,3,Author
7802,New,4,Author
7803,New,3,Author
7804,New,3,Author
7805,Old,4,Author
7806,Old,4,Author
7807,New,4,Author
7808,Old,3,Author
7809,New,4,TopAuthor
7810,Old,3,Author
7811,New,4,Author
7812,Old,3,Author
7813,New,4,Author
7814,New,3,Author
7815,New,4,Author
7816,New,4,Author
7817,New,4,Author
7818,New,4,Author
7819,New,4,TopAuthor
7820,Old,3,Author
7821,New,3,Author
7822,Old,3,TopAuthor
7823,Old,4,Author
7824,New,4,Author
7825,New,3,Author
7826,Old,3,Author
7827,Old,4,Author
7828,New,3,Author
7829,Old,4,Author
7830,Old,3,Author
7831,Old,4,Author
7832,Old,4,Author
7833,Old,4,Author
7834,New,4,Author
7835,New,4,Author
7836,Old,3,Author
7837,New,4,Author
7838,Old,3,Author
7839,New,4,Author
7840,Old,3,Author
7841,Old,3,TopAuthor
7842,New,3,Author
7843,New,3,Author
7844,New,4,Author
7845,New,4,Author
7846,New,4,Author
7847,New,4,TopAuthor
7848,New,3,Author
7849,Old,4,Author
7850,Old,4,Author
7851,New,4,Author
7852,Old,4,Author
7853,New,4,Author
7854,Old,4,TopAuthor
7855,Old,4,Author
7856,New,4,Author
7857,New,4,Author
7858,Old,4,Author
7859,Old,3,Author
7860,Old,4,Author
7861,Old,3,Author
7862,Old,4,Author
7863,New,4,Author
7864,Old,3,Author
7865,New,4,Author
7866,Old,4,Author
7867,New,3,Author
7868,Old,3,TopAuthor
7869,New,3,Author
7870,New,4,Author
7871,New,3,Author
7872,Old,3,Author
7873,New,3,Author
7874,New,4,Author
7875,New,3,Author
7876,New,4,Author
7877,New,4,Author
7878,Old,4,Author
7879,Old,3,Author
7880,New,3,TopAuthor
7881,Old,4,Author
7882,New,3,Author
7883,New,4,Author
7884,New,4,Author
7885,New,3,Author
7886,Old,4,Author
7887,Old,3,TopAuthor
7888,New,4,Author
7889,New,3,TopAuthor
7890,Old,3,Author
7891,Old,4,Author
7892,New,3,Author
7893,Old,4,Author
7894,New,4,Author
7895,New,4,TopAuthor
7896,New,3,Author
7897,New,3,Author
7898,New,4,Author
7899,Old,4,Author
7900,New,4,Author
7901,New,4,Author
7902,New,4,Author
7903,New,4,Author
7904,Old,3,Author
7905,New,3,TopAuthor
7906,Old,4,Author
7907,Old,4,Author
7908,New,4,TopAuthor
7909,Old,4,Author
7910,Old,4,Author
7911,New,4,TopAuthor
7912,New,3,Author
7913,Old,4,Author
7914,New,3,Author
7915,New,4,Author
7916,New,4,Author
7917,New,3,Author
7918,New,3,Author
7919,New,4,Author
7920,New,4,Author
7921,Old,3,TopAuthor
7922,New,4,Author
7923,Old,4,Author
7924,New,3,Author
7925,Old,4,Author
7926,New,3,Author
7927,New,3,Author
7928,Old,4,Author
7929,New,4,Author
7930,New,4,Author
7931,New,4,Author
7932,New,4,Author
7933,New,4,Author
7934,New,3,Author
7935,New,4,Author
7936,New,4,Author
7937,New,3,Author
7938,New,4,Author
7939,New,4,Author
7940,New,4,TopAuthor
7941,New,4,Author
7942,New,4,Author
7943,New,4,Author
7944,New,3,Author
7945,New,4,Author
7946,Old,3,Author
7947,New,4,Author
7948,New,3,Author
7949,Old,4,Author
7950,New,3,Author
7951,Old,4,Author
7952,Old,3,Author
7953,New,3,Author
7954,New,4,Author
7955,New,3,Author
7956,New,3,Author
7957,New,4,Author
7958,New,4,Author
7959,New,4,Author
7960,New,4,Author
7961,New,4,Author
7962,New,3,Author
7963,New,3,Author
7964,New,3,Author
7965,Old,4,Author
7966,New,4,Author
7967,New,3,Author
7968,Old,4,TopAuthor
7969,New,3,Author
7970,Old,3,Author
7971,Old,4,Author
7972,New,3,Author
7973,New,3,Author
7974,Old,4,Author
7975,New,3,Author
7976,New,4,TopAuthor
7977,Old,4,Author
7978,New,4,Author
7979,New,4,Author
7980,New,3,Author
7981,New,4,TopAuthor
7982,Old,3,TopAuthor
7983,New,4,Author
7984,New,3,Author
7985,New,4,Author
7986,New,4,Author
7987,New,4,Author
7988,New,4,Author
7989,New,4,Author
7990,Old,3,Author
7991,Old,3,TopAuthor
7992,New,4,Author
7993,New,4,TopAuthor
7994,Old,4,Author
7995,New,3,Author
7996,New,4,TopAuthor
7997,Old,3,Author
7998,Old,4,Author
7999,New,4,Author
8000,Old,4,Author
8001,New,4,Author
8002,New,3,TopAuthor
8003,New,4,TopAuthor
8004,Old,3,Author
8005,New,4,Author
8006,New,4,Author
8007,New,2,Author
8008,New,4,TopAuthor
8009,Old,4,Author
8010,Old,3,Author
8011,Old,3,Author
8012,New,3,TopAuthor
8013,New,4,Author
8014,Old,4,Author
8015,New,3,Author
8016,New,3,Author
8017,New,4,Author
8018,Old,3,Author
8019,New,3,Author
8020,New,3,Author
8021,New,3,Author
8022,New,3,Author
8023,New,3,Author
8024,New,3,Author
8025,Old,4,Author
8026,Old,3,Author
8027,New,4,Author
8028,Old,4,Author
8029,New,4,Author
8030,Old,3,TopAuthor
8031,Old,4,Author
8032,New,3,Author
8033,New,4,Author
8034,New,3,Author
8035,Old,3,Author
8036,New,3,Author
8037,Old,3,Author
8038,Old,4,TopAuthor
8039,Old,4,Author
8040,New,4,TopAuthor
8041,New,4,Author
8042,New,4,Author
8043,New,4,TopAuthor
8044,New,3,Author
8045,New,3,Author
8046,New,3,Author
8047,Old,3,Author
8048,New,4,Author
8049,New,3,Author
8050,New,4,TopAuthor
8051,New,4,Author
8052,New,3,Author
8053,Old,4,Author
8054,New,4,Author
8055,Old,4,Author
8056,New,4,Author
8057,Old,4,Author
8058,New,4,TopAuthor
8059,New,4,Author
8060,New,3,Author
8061,New,3,Author
8062,New,3,Author
8063,New,4,Author
8064,New,4,Author
8065,New,3,Author
8066,New,3,Author
8067,Old,3,TopAuthor
8068,Old,3,Author
8069,New,3,Author
8070,New,4,Author
8071,New,3,Author
8072,Old,4,Author
8073,New,3,Author
8074,New,4,Author
8075,Old,3,Author
8076,New,4,Author
8077,New,4,Author
8078,New,4,Author
8079,Old,4,Author
8080,Old,4,Author
8081,Old,4,Author
8082,New,4,Author
8083,Old,4,Author
8084,New,4,Author
8085,New,3,TopAuthor
8086,New,3,Author
8087,Old,4,Author
8088,New,3,Author
8089,New,4,Author
8090,Old,3,Author
8091,Old,3,Author
8092,New,3,Author
8093,Old,3,TopAuthor
8094,Old,3,Author
8095,New,3,Author
8096,Old,3,Author
8097,Old,3,Author
8098,New,3,Author
8099,Old,4,Author
8100,New,3,Author
8101,New,4,Author
8102,New,4,TopAuthor
8103,Old,4,Author
8104,New,3,Author
8105,New,3,Author
8106,New,4,Author
8107,Old,4,Author
8108,New,3,Author
8109,New,4,Author
8110,New,4,TopAuthor
8111,Old,3,Author
8112,New,4,Author
8113,New,3,Author
8114,Old,3,Author
8115,Old,3,Author
8116,New,3,Author
8117,Old,4,Author
8118,New,3,Author
8119,New,3,Author
8120,Old,4,Author
8121,New,4,Author
8122,New,3,Author
8123,New,4,Author
8124,New,3,Author
8125,New,4,Author
8126,Old,4,Author
8127,Old,3,Author
8128,Old,4,Author
8129,New,4,Author
8130,New,4,Author
8131,Old,3,Author
8132,Old,3,Author
8133,Old,4,TopAuthor
8134,New,3,Author
8135,New,3,Author
8136,New,4,Author
8137,New,4,Author
8138,New,3,Author
8139,New,4,Author
8140,Old,3,Author
8141,Old,3,Author
8142,New,3,TopAuthor
8143,Old,3,Author
8144,New,3,Author
8145,New,4,Author
8146,Old,3,Author
8147,New,3,Author
8148,New,3,TopAuthor
8149,Old,4,Author
8150,Old,3,Author
8151,New,3,Author
8152,Old,3,Author
8153,New,3,Author
8154,Old,4,Author
8155,Old,4,Author
8156,Old,3,TopAuthor
8157,New,3,Author
8158,New,4,Author
8159,Old,4,Author
8160,Old,4,Author
8161,Old,4,Author
8162,Old,3,Author
8163,Old,3,Author
8164,New,4,Author
8165,Old,4,Author
8166,New,2,Author
8167,Old,4,Author
8168,Old,4,Author
8169,New,3,Author
8170,Old,4,Author
8171,New,4,Author
8172,New,4,Author
8173,New,4,Author
8174,New,4,Author
8175,New,3,Author
8176,Old,4,Author
8177,New,4,Author
8178,New,4,Author
8179,Old,3,Author
8180,New,3,Author
8181,New,3,Author
8182,New,4,Author
8183,New,4,Author
8184,New,4,Author
8185,New,3,TopAuthor
8186,Old,4,Author
8187,Old,4,Author
8188,Old,3,Author
8189,Old,3,Author
8190,New,3,Author
8191,New,3,Author
8192,Old,3,Author
8193,New,3,Author
8194,New,4,Author
8195,New,3,Author
8196,New,3,Author
8197,New,4,Author
8198,New,4,Author
8199,New,3,TopAuthor
8200,New,4,Author
8201,New,4,Author
8202,New,4,Author
8203,New,4,Author
8204,New,3,Author
8205,New,4,Author
8206,New,3,Author
8207,Old,3,Author
8208,New,4,Author
8209,Old,4,Author
8210,Old,4,Author
8211,New,3,TopAuthor
8212,Old,3,Author
8213,Old,4,Author
8214,Old,4,Author
8215,Old,3,TopAuthor
8216,Old,3,TopAuthor
8217,Old,4,Author
8218,Old,3,Author
8219,New,4,Author
8220,New,4,Author
8221,Old,4,Author
8222,Old,4,Author
8223,New,4,Author
8224,New,3,Author
8225,New,3,TopAuthor
8226,Old,3,Author
8227,New,3,Author
8228,New,3,Author
8229,New,3,Author
8230,New,3,Author
8231,New,3,Author
8232,New,3,Author
8233,Old,4,Author
8234,New,4,Author
8235,New,3,Author
8236,New,3,Author
8237,New,4,TopAuthor
8238,New,4,Author
8239,Old,3,Author
8240,New,4,Author
8241,New,4,Author
8242,Old,4,Author
8243,New,4,Author
8244,New,4,Author
8245,Old,3,Author
8246,Old,4,Author
8247,New,3,Author
8248,New,3,Author
8249,Old,4,Author
8250,New,4,Author
8251,Old,4,Author
8252,New,4,Author
8253,Old,3,Author
8254,New,3,Author
8255,New,3,Author
8256,New,4,TopAuthor
8257,New,4,Author
8258,New,3,Author
8259,New,4,Author
8260,Old,4,Author
8261,New,3,Author
8262,Old,3,Author
8263,New,3,Author
8264,Old,3,Author
8265,New,4,Author
8266,New,4,Author
8267,New,4,Author
8268,New,4,Author
8269,Old,3,Author
8270,New,4,Author
8271,New,3,Author
8272,Old,4,Author
8273,New,3,Author
8274,New,4,Author
8275,Old,3,TopAuthor
8276,Old,3,Author
8277,New,3,Author
8278,New,3,Author
8279,New,3,Author
8280,Old,4,Author
8281,Old,4,Author
8282,New,4,Author
8283,New,4,Author
8284,Old,4,Author
8285,New,3,Author
8286,Old,4,Author
8287,New,4,Author
8288,New,4,Author
8289,Old,3,Author
8290,New,3,Author
8291,New,4,Author
8292,New,3,Author
8293,New,4,Author
8294,New,3,Author
8295,Old,3,Author
8296,Old,4,Author
8297,New,3,Author
8298,New,3,Author
8299,New,3,TopAuthor
8300,New,3,Author
8301,New,4,TopAuthor
8302,Old,4,Author
8303,New,3,Author
8304,New,3,Author
8305,New,3,Author
8306,Old,3,Author
8307,New,3,Author
8308,Old,4,Author
8309,Old,3,Author
8310,Old,4,Author
8311,New,3,Author
8312,Old,4,TopAuthor
8313,New,4,Author
8314,New,3,Author
8315,New,3,Author
8316,Old,4,Author
8317,Old,3,Author
8318,New,3,Author
8319,New,3,TopAuthor
8320,New,3,Author
8321,New,4,Author
8322,New,3,Author
8323,Old,4,Author
8324,Old,4,Author
8325,New,4,Author
8326,New,3,Author
8327,New,3,Author
8328,New,3,Author
8329,New,3,Author
8330,New,3,Author
8331,New,4,Author
8332,New,4,TopAuthor
8333,New,4,Author
8334,Old,3,Author
8335,New,3,Author
8336,Old,4,Author
8337,Old,4,Author
8338,New,4,Author
8339,New,4,Author
8340,New,3,Author
8341,New,4,Author
8342,New,3,Author
8343,Old,4,Author
8344,New,4,Author
8345,New,4,Author
8346,New,3,Author
8347,Old,4,Author
8348,New,3,Author
8349,Old,3,TopAuthor
8350,New,3,Author
8351,New,4,Author
8352,New,4,Author
8353,New,4,Author
8354,New,4,Author
8355,New,3,Author
8356,New,3,Author
8357,Old,3,Author
8358,Old,4,Author
8359,New,3,TopAuthor
8360,Old,4,Author
8361,Old,3,Author
8362,New,4,Author
8363,New,4,Author
8364,New,4,TopAuthor
8365,New,3,Author
8366,Old,3,Author
8367,New,3,Author
8368,New,4,Author
8369,New,4,Author
8370,New,3,Author
8371,Old,4,TopAuthor
8372,New,3,Author
8373,New,3,TopAuthor
8374,New,4,Author
8375,Old,4,Author
8376,Old,4,Author
8377,New,3,Author
8378,New,3,Author
8379,New,3,Author
8380,New,3,Author
8381,New,3,Author
8382,New,3,Author
8383,New,3,Author
8384,Old,3,Author
8385,New,3,Author
8386,New,3,TopAuthor
8387,Old,3,Author
8388,Old,3,Author
8389,New,3,Author
8390,Old,4,Author
8391,New,4,Author
8392,New,4,Author
8393,Old,4,Author
8394,New,4,Author
8395,New,4,Author
8396,Old,4,Author
8397,New,4,Author
8398,New,3,TopAuthor
8399,Old,3,TopAuthor
8400,Old,4,Author
8401,Old,3,Author
8402,New,4,Author
8403,Old,4,Author
8404,Old,3,Author
8405,New,3,Author
8406,Old,3,Author
8407,New,4,Author
8408,New,4,Author
8409,New,4,Author
8410,New,3,Author
8411,Old,3,Author
8412,Old,4,Author
8413,Old,3,TopAuthor
8414,New,4,Author
8415,New,4,Author
8416,Old,4,Author
8417,New,3,Author
8418,New,3,Author
8419,New,4,Author
8420,New,4,Author
8421,New,3,Author
8422,New,4,Author
8423,New,3,Author
8424,New,4,TopAuthor
8425,New,3,Author
8426,New,4,Author
8427,New,3,Author
8428,Old,4,Author
8429,New,4,Author
8430,Old,4,Author
8431,Old,4,TopAuthor
8432,New,3,Author
8433,New,3,Author
8434,New,3,Author
8435,New,3,Author
8436,New,4,TopAuthor
8437,New,4,Author
8438,New,3,Author
8439,New,3,Author
8440,Old,4,Author
8441,New,3,Author
8442,New,4,Author
8443,New,4,Author
8444,New,3,TopAuthor
8445,Old,3,Author
8446,New,3,TopAuthor
8447,New,3,Author
8448,Old,3,TopAuthor
8449,New,3,Author
8450,New,4,Author
8451,New,4,Author
8452,Old,3,Author
8453,New,3,TopAuthor
8454,New,3,Author
8455,Old,4,Author
8456,Old,3,Author
8457,New,3,Author
8458,New,4,Author
8459,New,4,Author
8460,Old,4,Author
8461,New,3,Author
8462,New,3,TopAuthor
8463,New,3,Author
8464,Old,4,Author
8465,New,3,Author
8466,New,3,Author
8467,New,4,TopAuthor
8468,New,4,TopAuthor
8469,Old,3,Author
8470,Old,4,Author
8471,Old,3,Author
8472,Old,4,Author
8473,New,4,Author
8474,Old,3,TopAuthor
8475,Old,3,Author
8476,New,3,Author
8477,New,3,Author
8478,Old,4,Author
8479,New,4,Author
8480,New,3,Author
8481,New,4,Author
8482,New,4,Author
8483,New,4,Author
8484,Old,3,Author
8485,New,3,Author
8486,New,3,Author
8487,New,4,TopAuthor
8488,New,4,Author
8489,New,3,Author
8490,New,3,Author
8491,New,3,TopAuthor
8492,New,4,Author
8493,New,3,Author
8494,New,4,Author
8495,Old,4,Author
8496,New,3,Author
8497,New,4,Author
8498,New,4,Author
8499,New,3,Author
8500,New,4,TopAuthor
8501,New,4,Author
8502,New,4,Author
8503,Old,4,Author
8504,Old,3,Author
8505,New,3,Author
8506,Old,3,Author
8507,New,3,Author
8508,Old,3,Author
8509,New,4,Author
8510,New,4,Author
8511,New,4,Author
8512,Old,3,Author
8513,Old,4,Author
8514,Old,3,TopAuthor
8515,New,4,Author
8516,Old,3,Author
8517,New,3,Author
8518,New,4,TopAuthor
8519,Old,3,Author
8520,New,3,Author
8521,New,4,Author
8522,New,4,Author
8523,Old,4,Author
8524,Old,4,Author
8525,New,3,Author
8526,New,3,Author
8527,New,4,Author
8528,New,4,Author
8529,Old,4,Author
8530,New,3,Author
8531,Old,3,TopAuthor
8532,Old,3,Author
8533,Old,4,Author
8534,New,3,Author
8535,Old,4,Author
8536,New,3,Author
8537,New,3,Author
8538,Old,3,Author
8539,Old,4,TopAuthor
8540,New,3,Author
8541,New,3,Author
8542,New,4,TopAuthor
8543,New,3,Author
8544,New,3,Author
8545,New,4,Author
8546,New,4,Author
8547,New,4,Author
8548,New,4,Author
8549,New,4,Author
8550,New,3,Author
8551,New,4,Author
8552,New,4,Author
8553,New,3,Author
8554,New,4,Author
8555,Old,4,Author
8556,Old,3,Author
8557,New,4,Author
8558,Old,3,Author
8559,Old,3,Author
8560,New,4,Author
8561,New,3,Author
8562,Old,4,Author
8563,New,4,TopAuthor
8564,Old,3,Author
8565,Old,3,Author
8566,New,4,Author
8567,New,4,Author
8568,New,4,Author
8569,New,4,TopAuthor
8570,Old,3,Author
8571,Old,4,Author
8572,New,3,Author
8573,New,4,Author
8574,New,3,Author
8575,New,3,Author
8576,New,4,Author
8577,New,4,Author
8578,Old,4,Author
8579,New,4,TopAuthor
8580,New,3,Author
8581,New,4,Author
8582,New,3,Author
8583,New,3,Author
8584,New,4,Author
8585,New,4,Author
8586,New,3,Author
8587,New,4,Author
8588,Old,3,Author
8589,Old,4,Author
8590,New,4,Author
8591,Old,4,Author
8592,New,4,Author
8593,New,3,Author
8594,New,3,TopAuthor
8595,New,4,Author
8596,New,4,Author
8597,New,3,Author
8598,New,3,Author
8599,New,4,Author
8600,New,3,Author
8601,New,3,Author
8602,Old,4,Author
8603,New,3,Author
8604,Old,4,Author
8605,New,3,Author
8606,New,4,Author
8607,New,4,Author
8608,Old,4,TopAuthor
8609,Old,4,Author
8610,New,3,Author
8611,Old,4,Author
8612,Old,4,Author
8613,New,3,Author
8614,New,4,Author
8615,New,4,TopAuthor
8616,New,3,Author
8617,Old,4,Author
8618,Old,4,Author
8619,New,4,Author
8620,Old,4,Author
8621,New,4,Author
8622,New,4,Author
8623,Old,4,Author
8624,New,4,TopAuthor
8625,Old,3,Author
8626,New,3,Author
8627,Old,4,Author
8628,New,4,Author
8629,New,3,Author
8630,New,3,TopAuthor
8631,Old,3,Author
8632,New,3,Author
8633,Old,4,Author
8634,New,3,Author
8635,Old,4,Author
8636,Old,3,TopAuthor
8637,New,3,Author
8638,New,4,Author
8639,New,3,Author
8640,Old,4,Author
8641,New,4,Author
8642,New,4,Author
8643,New,3,Author
8644,New,3,Author
8645,New,4,Author
8646,New,3,Author
8647,Old,4,Author
8648,New,4,Author
8649,New,4,TopAuthor
8650,New,4,Author
8651,Old,4,Author
8652,New,3,Author
8653,New,3,Author
8654,New,3,Author
8655,New,3,Author
8656,Old,3,Author
8657,New,4,Author
8658,New,3,Author
8659,Old,3,Author
8660,New,4,Author
8661,New,3,Author
8662,Old,4,Author
8663,New,4,Author
8664,Old,3,Author
8665,Old,4,Author
8666,New,3,Author
8667,Old,4,TopAuthor
8668,New,4,Author
8669,New,4,Author
8670,New,4,Author
8671,New,3,Author
8672,New,3,Author
8673,New,3,Author
8674,New,4,TopAuthor
8675,Old,4,Author
8676,New,3,Author
8677,Old,4,Author
8678,New,4,Author
8679,New,3,Author
8680,New,4,Author
8681,Old,4,Author
8682,Old,3,Author
8683,New,3,Author
8684,New,4,Author
8685,New,3,Author
8686,Old,3,Author
8687,Old,4,Author
8688,Old,3,Author
8689,New,4,Author
8690,New,4,Author
8691,New,4,Author
8692,Old,3,Author
8693,New,3,Author
8694,New,4,TopAuthor
8695,New,4,Author
8696,Old,3,Author
8697,Old,3,Author
8698,New,4,Author
8699,Old,4,Author
8700,Old,4,Author
8701,Old,4,Author
8702,New,4,Author
8703,New,4,Author
8704,Old,4,Author
8705,New,4,Author
8706,New,4,TopAuthor
8707,New,4,Author
8708,New,3,Author
8709,New,3,Author
8710,New,3,Author
8711,New,3,Author
8712,New,4,Author
8713,New,3,Author
8714,Old,4,Author
8715,New,4,Author
8716,Old,3,Author
8717,New,3,Author
8718,New,3,Author
8719,Old,4,Author
8720,New,4,Author
8721,Old,4,Author
8722,New,3,Author
8723,New,3,Author
8724,New,3,Author
8725,New,4,Author
8726,Old,3,Author
8727,New,3,Author
8728,Old,3,Author
8729,Old,3,Author
8730,New,4,Author
8731,Old,3,Author
8732,New,4,Author
8733,Old,3,Author
8734,New,3,Author
8735,Old,3,Author
8736,New,3,Author
8737,Old,4,Author
8738,Old,4,Author
8739,New,3,Author
8740,Old,3,Author
8741,New,3,Author
8742,Old,3,Author
8743,New,4,Author
8744,New,3,Author
8745,Old,3,Author
8746,Old,4,Author
8747,New,4,Author
8748,Old,4,Author
8749,New,3,Author
8750,Old,3,Author
8751,New,4,Author
8752,Old,4,Author
8753,Old,3,Author
8754,New,3,Author
8755,New,4,Author
8756,New,4,Author
8757,Old,4,Author
8758,New,4,Author
8759,New,3,TopAuthor
8760,Old,3,Author
8761,New,3,Author
8762,New,4,TopAuthor
8763,New,3,Author
8764,New,3,Author
8765,New,3,Author
8766,New,3,Author
8767,Old,3,Author
8768,Old,4,Author
8769,New,4,Author
8770,New,4,Author
8771,Old,4,Author
8772,New,3,TopAuthor
8773,Old,4,Author
8774,Old,4,Author
8775,New,4,Author
8776,Old,4,Author
8777,New,3,Author
8778,New,3,Author
8779,Old,3,Author
8780,New,3,Author
8781,Old,3,TopAuthor
8782,Old,4,Author
8783,Old,3,Author
8784,New,3,Author
8785,New,4,TopAuthor
8786,Old,3,Author
8787,Old,3,Author
8788,Old,3,Author
8789,New,3,Author
8790,Old,3,Author
8791,Old,3,Author
8792,Old,4,Author
8793,New,3,Author
8794,New,4,Author
8795,New,3,Author
8796,New,4,TopAuthor
8797,New,3,Author
8798,Old,3,Author
8799,Old,4,Author
8800,New,3,TopAuthor
8801,Old,3,Author
8802,New,3,Author
8803,New,3,Author
8804,New,4,Author
8805,Old,3,Author
8806,Old,4,Author
8807,New,4,Author
8808,New,4,Author
8809,New,3,Author
8810,New,3,Author
8811,Old,4,Author
8812,Old,3,Author
8813,New,3,Author
8814,New,4,Author
8815,Old,3,Author
8816,New,3,Author
8817,Old,4,Author
8818,Old,4,Author
8819,Old,4,Author
8820,New,4,Author
8821,Old,3,Author
8822,New,4,TopAuthor
8823,Old,4,Author
8824,Old,4,TopAuthor
8825,New,3,Author
